relative_path,fractal
train/7650dc3d-0fb3-4156-be2f-88b69f9705af.png,sierpinski_carpet
train/ff7f0ec0-255e-42ec-9ca4-806b8a5f3757.png,newton
train/c683e0ae-b842-4de9-9113-4994beed22a3.png,mandelbrot
train/dc390bbb-52ee-42e8-8495-9699973a1d12.png,julia
train/51973fd8-f640-4098-9e00-cf6eb62a656f.png,sierpinski
train/c9468560-6123-4589-92dd-c21b54f2f70e.png,julia
train/c985cd9e-9c13-4d85-b60a-16d7fe966720.png,dragon
train/aae84cd4-18a4-404b-90fa-d549659db954.png,koch
train/6f58efe2-b092-4e75-b408-f0586824011b.png,newton
train/d58c3259-18e1-4a53-a51b-57b768eb99e8.png,sierpinski
train/4bee841a-b9ff-414c-8411-9baa76e1c77a.png,sierpinski_carpet
train/47416358-82b8-402c-a53b-c1a0c6eeb67b.png,sierpinski_carpet
train/033a5fce-1d3c-48be-be5f-9df06e2cbb4d.png,julia
train/28823894-4eee-4ecc-9e05-b3e43d4174e9.png,barnsley
train/03ee287e-b39e-4a6a-b407-f532e1c48471.png,sierpinski_carpet
train/5b461779-378b-410f-9ad0-4334fe6f17dd.png,barnsley
train/f9681560-7965-44a3-8a07-032e9021097a.png,julia
train/e29cfd70-6d9b-4068-88ce-83a0443b25db.png,sierpinski
train/94b2bf13-e02c-4a2c-90e2-eccd3e74c29a.png,dragon
train/96775b75-2d4e-43d6-a602-3c3668a59fcc.png,mandelbrot
train/a70a1652-d9d7-49fe-a543-d889f4bc0a5c.png,barnsley
train/6b4b0906-1eb6-4f5c-81a8-bd57c99c47e9.png,julia
train/9b4fe111-8f68-4afe-8eca-e267924fd5aa.png,newton
train/aaa78f6b-2a03-473c-ae52-cc326adf755b.png,dragon
train/65e93202-51f0-44af-8fd3-09c042508769.png,newton
train/b29b1901-9360-4a12-8397-53519a6bdea1.png,koch
train/019d3c4a-87ad-45f6-8814-1b048513a068.png,julia
train/59497759-887f-4d12-8346-dc03c301e03c.png,koch
train/77be42fb-fd84-465e-a9ea-e1184c51d89f.png,koch
train/4d777792-9516-4686-903b-9415643621f6.png,newton
train/7db5048a-8f37-448a-894a-7ba494e6e3ed.png,sierpinski
train/181b66fb-c222-47e8-bed5-8d3832bd01eb.png,sierpinski
train/c96e668c-0764-4d51-9cfb-02188829c1df.png,tree
train/83f2a82f-b182-4bb6-8642-b2f7e804397e.png,mandelbrot
train/31765015-7d31-4790-8e89-5a2875b833d6.png,barnsley
train/98f72e6f-e14a-444a-916f-c250ac3afa1e.png,mandelbrot
train/24f9c41d-e901-4bca-8c78-b4c2d41112cc.png,mandelbrot
train/aaf74439-0c62-40af-820f-697ef910e9b1.png,barnsley
train/7b6f3663-c4d1-47cd-8e6f-f6d3855d2907.png,koch
train/52fba7bf-6009-45f5-9ca3-714be84f2a87.png,sierpinski_carpet
train/d5b0a8d2-c0b9-4815-afcd-6aca2549a4d0.png,newton
train/bb5c179c-dfc3-4d81-bac0-8674254212b4.png,mandelbrot
train/d057de78-d07d-4c90-9fbc-e2c99cfb61cf.png,julia
train/3ecef99e-de95-4cd0-acb3-9d7e8ba60ba2.png,sierpinski_carpet
train/a6891812-2dfa-4550-b797-3872032ff7f2.png,newton
train/e4c60453-7b01-4d55-a102-d8cdf3d782fb.png,sierpinski_carpet
train/0b819e30-886a-49cb-a6e4-fa62da49c4c6.png,barnsley
train/0197baf3-6fa5-4353-afbf-de94c5393bda.png,julia
train/a93abfbd-d9b1-4bea-9615-b53ff02fb6cd.png,barnsley
train/00b01c94-c7f5-4e86-aa2a-1ad0d610093e.png,dragon
train/c17b3032-a069-4d7a-8989-243b0770959f.png,julia
train/89d24411-b489-4796-96aa-fabf37ee2c56.png,koch
train/1829e7e7-dab7-4692-836c-e6f640ae25e4.png,tree
train/e55fe2bd-841c-4643-9f5c-29a68ec36dab.png,sierpinski
train/0377ead9-3093-4ae1-85fc-b152866249e6.png,julia
train/b73f0813-a2ff-4366-98b4-77fe4d25b5b2.png,tree
train/c09776f2-c218-44a0-a4e6-6276d6bdca0e.png,sierpinski_carpet
train/5df3aae8-38e1-4742-9d11-d3bdb5fa718f.png,tree
train/7ee65419-180c-4cbe-8f3d-87d321856489.png,mandelbrot
train/9b58fa1e-b09f-4cce-841e-88ea69c8552e.png,julia
train/aa40f650-0a9b-4f2f-8b69-67cebd5fb112.png,koch
train/fb646635-6e33-4ccd-abf6-59a04dde3b80.png,sierpinski
train/9bd40830-7312-492d-a706-41ebe85603df.png,tree
train/2d928ef7-9f59-45ae-9664-1dd8db63c3e7.png,tree
train/96a3feb6-0781-4225-a26c-59190597df20.png,koch
train/b58e162c-dd2d-44e1-b370-645e03e6ec8a.png,koch
train/04793a00-af38-40cf-933b-07bb616758c0.png,tree
train/9b1a4ce2-c1d0-4f96-8d33-53ce56ac145e.png,sierpinski_carpet
train/73718c90-dff8-428e-a68c-05e86a284b31.png,tree
train/f156fc8e-d002-483f-9b1e-480e2ee58902.png,newton
train/b226dbb6-edcc-4c28-bff9-cbda3fc0bdb5.png,koch
train/69ce4a87-b3a7-4779-b303-d8a5c1b42cf8.png,tree
train/4a43bd0f-3c37-4fa4-a47c-c6c9da3f63bd.png,sierpinski
train/e44c6012-c972-41b5-9e48-ed3070cbda54.png,sierpinski_carpet
train/c60216de-8822-4db6-bddd-32a9c081cdbe.png,koch
train/9ec18cd0-83a8-4117-9f3b-99ce9aeaded1.png,sierpinski_carpet
train/5994b4e7-4a02-48e9-9614-a7898a6ce9f2.png,julia
train/6f3875eb-c515-4c8c-878d-c5d576b21e1c.png,sierpinski
train/3d76bd54-f23b-4e9b-8c6a-d263972952b9.png,sierpinski_carpet
train/a148512c-df8c-4b43-b4ff-d0c59dfb9f94.png,sierpinski
train/141c236a-c64e-46c8-9c40-1741fae0cb24.png,julia
train/a5dc9d65-4e58-4248-b656-d44a56c1d867.png,barnsley
train/23c7bfc0-7931-4066-8e0f-6ea3faa65a8f.png,tree
train/2851f1ec-6386-4576-a927-556db68fc136.png,koch
train/908279b5-e506-4d52-8bbd-4e8ef0764090.png,dragon
train/1c85acf4-5e21-4380-95bc-6d5f27dcfe67.png,dragon
train/c7902ef5-640d-4a0e-ad2e-541406d54803.png,sierpinski
train/b48a6aa9-7837-4d22-93db-c35577207c1d.png,mandelbrot
train/8bf5f697-6e7c-4b40-9929-25e5ed2d81b1.png,newton
train/51c07572-6627-43a2-a03a-b4ec6182711b.png,tree
train/478d28c2-bcd6-4153-a4fc-ef666616ebae.png,koch
train/7d0fd1fb-d930-4a32-8b00-f0b09a822ff5.png,tree
train/16998628-fa45-4d5e-bee0-a202df8f729c.png,tree
train/c623dca0-2cc3-49c6-b9dc-35fe142ac9e7.png,newton
train/bc4c131b-228e-46fa-96db-21e35a24fecf.png,koch
train/a062c435-9b4e-46e9-8b49-abd1f773f741.png,dragon
train/174149b4-8087-4ca9-96a8-a8a0603c2e6d.png,tree
train/42d18b12-6f2e-403a-8e5f-80e0e8e8e6b1.png,tree
train/4b061736-9e56-4e36-8204-f6deb536736b.png,newton
train/1639bdd7-05ed-447f-8d0c-527c2f4dddff.png,koch
train/0e91310b-3596-4c2f-ac69-002ca43354de.png,koch
train/d36338a3-57ca-4245-bfb6-8ed06b1a72ba.png,julia
train/f628dbaa-7f32-43c0-bcf9-78c82462d2e8.png,barnsley
train/423202bf-729e-412f-8c37-a7c7156a28c0.png,newton
train/72752dae-4c23-4bb1-b355-fcac684fdebd.png,sierpinski_carpet
train/e329c113-fd59-4c06-b02e-d221ad9c5849.png,sierpinski
train/dd6ab56b-5322-46db-b9af-90e81c2b6f22.png,dragon
train/46cfdc32-2222-4250-980d-1a5050eaea17.png,mandelbrot
train/c61181ea-9b90-4619-867c-7f890f1c13f5.png,newton
train/190e955a-cc38-4bc2-97c7-806c00408a7d.png,mandelbrot
train/40bc7f5d-ded9-4f33-b1ed-25eecb24ab7c.png,dragon
train/77813cf3-b747-4cab-b1bd-8768e5e58fa5.png,dragon
train/dc18a404-31a4-4746-a5da-61eef9c30087.png,mandelbrot
train/90a23c97-b3dc-4ffe-b642-ea5ed366ba27.png,mandelbrot
train/c5b9f5c9-7f60-4e85-9039-a8f676a8baa2.png,barnsley
train/d4d44a9e-30d6-4935-a32a-872e64f7eedc.png,sierpinski
train/292c0fc2-4508-4878-b6e1-72274a6e03da.png,tree
train/9ff9e33b-b39e-4f29-8e59-e3233c8afd07.png,tree
train/e05a8f72-a4a9-493b-a722-fc1025d7e00f.png,sierpinski_carpet
train/cde9290e-72b6-4f2a-be30-d122d73d1eb8.png,sierpinski_carpet
train/cef29c03-85f1-49a5-9717-9ed29c67a40f.png,koch
train/527b4030-3313-4832-9c74-609965e1894d.png,barnsley
train/8e378f0e-0abe-41e7-81e5-d97b6385950c.png,sierpinski_carpet
train/1bf4eeb3-fb3c-462a-9a63-4a3b2f0d272a.png,julia
train/e8ae90fa-4a17-45c1-a0d8-04d77ed931d8.png,barnsley
train/49a00df7-2fdd-45dc-b233-60f6faff5b1c.png,mandelbrot
train/c594e12d-407f-460a-828c-6958ef8cf73e.png,newton
train/adde6c9c-c495-4007-88d6-e081a82fb3a5.png,dragon
train/11d98fe0-0704-43b3-92fe-035bd5b3ad4c.png,dragon
train/fc9d506f-f116-437e-aaa7-a681be44c3f9.png,julia
train/cd5a0505-92ed-406f-bea5-da8abff27e3b.png,sierpinski_carpet
train/75fe4152-dbcc-4e8f-85dd-6b5fe2a7403a.png,sierpinski
train/ae609154-a3ee-4fe4-9068-00ca9669a487.png,barnsley
train/c2a5148a-d9c0-4271-878e-a8821ea1a78e.png,sierpinski_carpet
train/bd2976a7-da3f-4701-8166-32703abb685a.png,koch
train/d9619d85-ab8f-4419-930c-aab3849ab698.png,mandelbrot
train/089a9d58-8f7c-4fe5-85f8-a1ad0edda9b8.png,julia
train/507c8d6f-1929-48cc-8c04-50bd1426553c.png,barnsley
train/cbc40201-0b7a-4b76-8ce5-76cd7c901944.png,sierpinski
train/0e234a11-7e5b-4d0f-87a0-73b9d9196fce.png,mandelbrot
train/8aecef11-1f3c-4ba8-a114-0f740b994565.png,newton
train/d77d92b6-3e4d-46b1-824a-5a3966754ff7.png,julia
train/5a6bf93e-3168-48ec-810c-c7ac132502ac.png,sierpinski_carpet
train/15ef8877-bcf2-49d3-a059-67cb858a7794.png,sierpinski
train/f900fbdd-2c35-4aaf-b00a-679bd52ff47d.png,barnsley
train/7a084b56-a2c9-4c65-9d94-db4e5054829a.png,mandelbrot
train/b9ba7ea7-c1b1-48e8-b367-cbd37cfcd18f.png,tree
train/03b2c0cc-0ff3-44ce-8197-5b0549ac0f96.png,mandelbrot
train/41728e70-3063-4910-826c-eabf12b57a07.png,sierpinski
train/c23cd1c9-26df-408e-9451-41ed0f60aa7b.png,barnsley
train/aae1583d-3e95-4f8d-be0c-5829cdaa440c.png,sierpinski_carpet
train/d8e49ed9-28b0-437e-a027-a4fcc45f6cc0.png,tree
train/646da227-7019-4381-b4ab-f162f0ca9466.png,sierpinski
train/55715587-b300-4b1d-aa35-0849e45d1dc8.png,koch
train/9f18b305-4ec2-4210-9051-e1de05f99d86.png,sierpinski
train/1b04205c-9b0c-4524-9fd5-95d0ee1f644d.png,sierpinski
train/d2cba28b-cc7d-4ee2-a185-c7e285f70052.png,sierpinski
train/33c70041-31ba-4347-b41c-8434cb716f07.png,julia
train/684d5535-34ca-4c42-87eb-bb474bababe4.png,julia
train/b6d74bcc-dd10-4916-b77a-d162bb1e0f06.png,julia
train/2e79f1ea-9509-4e08-a421-8ccf925cedd8.png,sierpinski
train/dcd2594e-1592-4108-99e1-a45225800fb4.png,sierpinski_carpet
train/fb3aae74-eaf4-4078-8b69-34c2c807046e.png,tree
train/a890689b-eb2a-4b4f-884e-d5df47099b8a.png,newton
train/6a2fb078-514f-42b8-a525-788d602edd2d.png,barnsley
train/25bbf90a-3223-48b0-ae00-0b37c79ffc0a.png,dragon
train/1905fa30-c6f3-436b-b60f-a4857124a60e.png,julia
train/8fd1b96f-fc97-4a22-abc3-0a0fe4966cf5.png,mandelbrot
train/77b9fc5e-f694-4a1f-b812-9ee62ba092cb.png,sierpinski
train/2f4e19e1-6de4-4432-8ba1-54fef1591a31.png,sierpinski_carpet
train/87e4f880-8cca-4f72-b2a0-5549122f4b36.png,sierpinski
train/cf3d945d-5b71-4e65-9caf-5a400db8972f.png,barnsley
train/8c5c975e-0d67-463a-b24d-7655dc474f71.png,dragon
train/a9900902-5290-48e3-8fcd-715cbae7a33a.png,barnsley
train/2064e790-d88b-4085-95b5-cd5231fdd30a.png,dragon
train/53e3e7bf-2e3c-4c47-990a-bf9f6c28f2fc.png,barnsley
train/39a67d6f-7239-4fc3-bdca-a805083dc9b4.png,sierpinski_carpet
train/53aa081a-de25-4c1e-af3e-80103529ff7b.png,mandelbrot
train/a445b79a-7973-43d7-876f-0a24d6fbc181.png,dragon
train/82abccc6-9873-4678-b2a6-c71908aa67c5.png,sierpinski_carpet
train/514d8133-0ccd-4c9c-bb87-d5a73a66796e.png,barnsley
train/0091dd24-0c0e-4311-af0e-cbc58bcc0aea.png,koch
train/b8060a4e-e8d8-4813-8b32-5b4dfa9e660f.png,koch
train/e7437bb9-faad-4a79-98b1-de0434b3e551.png,mandelbrot
train/27670c5b-dcc0-40ff-88a7-9c41e03a52e4.png,julia
train/40dabfe2-0867-4c97-89fe-a504970da633.png,sierpinski
train/4c4fdc4d-df6a-474a-b713-34aa9cc51cb8.png,sierpinski
train/6bdbdb2d-9cc8-45bc-8dc9-fdf3379c32c1.png,sierpinski_carpet
train/8155e3f6-b4d3-488c-8f24-cfae3060e6eb.png,dragon
train/03f7e55c-81c8-486e-bc7d-0998fd39a3fb.png,tree
train/4de9dcc7-632c-4637-b077-582f32f8cc81.png,mandelbrot
train/daba0d2b-7b60-47bd-8380-55ea01fbdc22.png,tree
train/b7fd1df6-e7b8-4b10-8fea-c035caa361ea.png,koch
train/df0a177a-09d3-455d-b2d8-fcc7b39b0245.png,julia
train/adaee736-9385-41cf-9f56-005b49def343.png,dragon
train/f2d34348-2fa4-4e5b-af87-da08113481b8.png,tree
train/d949a662-f9a1-4d01-a119-3ddde1fbd5e7.png,newton
train/3d2409e8-37ef-4d60-a978-a14c26d524b5.png,tree
train/414d0707-bf2f-4e73-8757-4f657399e7d8.png,dragon
train/c71c623c-5288-4988-a5da-b0c646871542.png,barnsley
train/a919ae53-7fb7-4212-a4a5-5e8aafe68ca5.png,mandelbrot
train/05944df7-6479-4feb-b530-606f8bfb8c79.png,barnsley
train/772a0ab2-8db8-473d-940b-d4a8d4c63062.png,newton
train/782c55ad-e015-4f88-b3b5-bd480a7f9ce3.png,newton
train/9b0e1f82-28cc-4c6f-a020-8fcc0451bdd4.png,koch
train/abe412a3-b706-46d9-ae57-2254cb475ac2.png,mandelbrot
train/587322ae-c68c-4524-b06d-ac44c1e3df0f.png,barnsley
train/03ba0131-ca11-4999-bbd8-58487b25b4b1.png,dragon
train/97ec96f0-3f7d-42b0-99b2-956d7acf2f80.png,dragon
train/554baca7-bc6e-4d65-adec-67cc3d012749.png,dragon
train/726b8c37-ddd6-4e70-b3c7-36f3fd7b5d6b.png,koch
train/ed29c0c9-6c7e-46aa-ae14-a51b8c237c76.png,barnsley
train/ddb88db0-1fb8-4cc1-aa44-9acfe3210c89.png,tree
train/7867b9ab-0fcb-4a23-b921-442d9e0f9456.png,sierpinski_carpet
train/3d49334b-41bb-4a11-a9bf-00cf0d124e99.png,mandelbrot
train/8882fca2-e0c2-49eb-bfa2-0639ef77e905.png,tree
train/505607ca-c1b7-4cc6-91b5-7aa323174511.png,koch
train/e75bd480-cf45-440e-a706-c3f6114d3fb0.png,julia
train/531dadc9-0761-4c83-810e-bed928aefbcd.png,sierpinski
train/c0990255-9ec4-4f29-bf66-12cb81afd727.png,koch
train/887b2193-39cd-42e9-adea-cfe2e0e29cc1.png,newton
train/9b053c3c-86cb-4cff-a899-5392aa5f382a.png,barnsley
train/2b1ea505-a4b1-48ab-896e-4b053724926c.png,tree
train/07a27f65-8b25-47d9-b421-215ee165bb28.png,koch
train/091cdcaf-f5ac-4b81-8539-de1e941beadb.png,mandelbrot
train/0c73555c-e5e4-4028-8603-a4a6c3cfb942.png,dragon
train/8827efa8-6dc4-4a68-9699-6ba0234bd303.png,sierpinski_carpet
train/e380981f-8768-400d-b217-1bf649da9778.png,sierpinski
train/18e8e543-1d6c-426b-aad7-1171f35fb846.png,sierpinski
train/4ce6ad1d-74c1-4364-a001-74b63331a639.png,dragon
train/7c46b785-3680-4381-8ca5-6351d3287863.png,tree
train/6d86ef1a-f152-4c10-b570-1c468b5a15fc.png,newton
train/80e4a0c8-41dd-40f9-8ea4-2fd1b9f61b2e.png,koch
train/025f3d90-4627-4c5d-8379-cdf0b0a8c73f.png,newton
train/8f6c0ca9-ebc7-4156-9f19-6d2fbb80e1d4.png,newton
train/8e738b12-8740-4034-b3b1-c4ce8c6a1e64.png,sierpinski_carpet
train/32332859-7ed7-4b52-b051-cdad1d85a553.png,dragon
train/4b1a125c-1b9d-45dc-ae10-dd63447da43f.png,sierpinski_carpet
train/3fdfd8b4-ed35-48c0-b3cc-1fd929896c89.png,sierpinski_carpet
train/60f5a901-7f66-4c2e-b95c-ea5670bdfeb8.png,mandelbrot
train/7c475b62-5d80-4f05-b6a7-a940c1090183.png,dragon
train/bdc3bc29-4926-42ec-85f4-7713240204d6.png,sierpinski_carpet
train/5a2fc2d6-93d8-4b95-9335-b669f486d8d4.png,sierpinski
train/96d4cb1d-8595-4ada-a615-102427c42dda.png,sierpinski
train/3dbe0ca6-482c-4845-bf0c-0ce873cc7e37.png,julia
train/319fb2bf-d723-4c8b-93df-6d8f299f50de.png,newton
train/542677ef-b467-4002-adae-fdd95d3e79af.png,newton
train/4260e520-c6d9-45a9-a074-a1b2cdeaa261.png,koch
train/b8ec35df-0dd4-4b91-b69e-e5ac03bc794c.png,tree
train/57ffa124-1910-4a03-b347-62ee30675790.png,newton
train/2be513bc-830d-4f62-8fe2-1b78ce19745d.png,barnsley
train/dfdaf7b1-9673-4372-af66-ede632ddc4e5.png,tree
train/ad7cf64c-3057-4779-a050-f9a1e2b16eaa.png,sierpinski
train/1f970721-3a15-4ba8-854e-a2d3c5bc71cc.png,dragon
train/ef4aed37-bdf2-45ae-8aca-39cb659d6bd9.png,julia
train/7b8f03bb-fd0a-4d21-ba42-b04cf9ddac06.png,sierpinski_carpet
train/ab1b212e-a81e-4a25-9d3b-1b77989ccfa4.png,mandelbrot
train/4d64513b-bc19-48e2-89a2-6a078456ce20.png,dragon
train/7b62335f-9d96-4d7e-9375-2ac4b23002b7.png,koch
train/9e526599-d02f-48e7-b515-5b6da3694434.png,barnsley
train/ee39adfb-a198-4c26-9346-008f0f96baf5.png,koch
train/50876ea8-c0f8-4c81-bac3-f477cff4ac4b.png,mandelbrot
train/ec384344-eefb-4ef0-a984-8ef1c07f8c2d.png,sierpinski_carpet
train/8ba5b34b-5b69-4c0b-a06e-ae0a70240996.png,julia
train/659dae36-9a0f-44c9-92a7-d41a7e0ce87f.png,sierpinski_carpet
train/62492f92-cdd1-43e6-ae5e-45d85b14b457.png,tree
train/2efcdbff-21e9-489d-99bc-1ccc39ea65e8.png,barnsley
train/b944a893-7e84-4756-a207-4a7e04cdf8b2.png,sierpinski
train/1ef56e52-03dd-4f1f-8f53-60a333f127b9.png,sierpinski
train/8faa79c7-5a84-4eb2-b91c-255826142d11.png,dragon
train/8eec4a90-835a-4758-92d7-fa235e5ee5a4.png,sierpinski_carpet
train/af500761-c37b-4511-88d3-0dda1f561f4f.png,tree
train/0586f067-b674-45be-8b51-55f847e0baf8.png,dragon
train/067db5c0-9f1e-4f1e-803f-4cc0e377a296.png,sierpinski
train/01e5bceb-2129-43de-bd90-ed2cc73447ae.png,tree
train/465cae4d-c240-49c1-a5d8-1610f9db69ac.png,dragon
train/4e44b966-c3ef-4c56-9f47-0f8d56e8a245.png,koch
train/0adbb270-c20f-467e-8ee2-5e11e24af598.png,sierpinski
train/53d3c4dc-9912-4502-8e74-61305815f4d2.png,barnsley
train/ac9e62f2-5eff-4b27-b331-d0c532dce77d.png,sierpinski_carpet
train/b0e8980d-4bb5-410b-a6c7-6fc901f9647c.png,sierpinski_carpet
train/c77df66f-811b-4508-8b75-70f1426eee8f.png,barnsley
train/3939c101-4a33-4fc7-ab7f-9234ffcaba54.png,mandelbrot
train/d7784056-2116-42af-b2e1-d485f5648287.png,julia
train/8aee7308-e72d-4a19-ab4a-8b8c297570e8.png,barnsley
train/e703cf05-7085-4bad-97bc-4da517f804c3.png,sierpinski
train/9a04b2f8-7218-4670-aab5-03bfea92214e.png,tree
train/c2654ff1-97d3-4706-a92c-2ee41299da40.png,tree
train/475adc76-9974-4deb-a9af-d6b983211cf5.png,tree
train/1178ad6f-8b5f-4a3e-8a65-806dd9f164c4.png,sierpinski
train/4b350125-f337-4ea2-98cb-fa92e57c67b2.png,newton
train/cc4d88d1-d72a-403c-88cf-0dbdb290019b.png,julia
train/2da8124c-befc-4c8f-9660-3cccc1301a24.png,julia
train/2fce2f18-8ecb-40ee-b872-9fade7eeac41.png,koch
train/df1e4a0f-347c-4999-9060-8491538dcf38.png,sierpinski
train/37d4536e-ecf0-44a2-87f2-642faa2f66d2.png,mandelbrot
train/5f6d6230-fb56-4a16-9572-a114a0f08d09.png,sierpinski_carpet
train/a613b15f-4e58-445d-8ab3-ca6ab81418ed.png,koch
train/87908dcd-6bef-4c6c-b0bb-79a860f9e56c.png,newton
train/4e3cf1b5-e319-4dd9-bb7a-b0912ddafb6a.png,newton
train/ffdd59a7-cbc8-4096-9eac-e0b93b90865f.png,mandelbrot
train/16fe8fcd-a5a5-4696-9264-1e18fe0f7666.png,newton
train/f9121056-d781-4153-88da-0dc328201e3d.png,sierpinski_carpet
train/b2f0eda8-87ea-4d05-82ef-d1dfeca8d96c.png,sierpinski_carpet
train/27a06644-6203-401f-b8dc-62f43a1ddf19.png,mandelbrot
train/69ba528f-8455-4d4b-bca8-f3cdc2dffbf1.png,newton
train/3b2c496b-6b2e-4a40-b65d-f5b5da4b7832.png,mandelbrot
train/3440266a-c347-42dd-95d1-505d9e0128c7.png,barnsley
train/5e3a74fe-eb88-4b6f-8402-73d48d0abf24.png,sierpinski_carpet
train/8a320a0d-0625-42ad-8aa3-4af711c99ba5.png,tree
train/a12f7204-7da5-4314-a170-44c2a5325b60.png,sierpinski_carpet
train/2b4e75cd-bf1b-4e34-adf8-fbed08b65c1e.png,koch
train/51bff8a7-8384-4bc2-9756-a5076cc11951.png,sierpinski_carpet
train/61fa52c6-87dc-44cf-8b5b-a8a2ea31f56d.png,newton
train/c9abbbb7-4901-4157-999b-b9eefbd7166e.png,julia
train/c77a26d3-9c98-471e-b60b-d9d141c6ee4f.png,newton
train/074f4dda-8384-4ab8-b15b-63213cf7441f.png,sierpinski
train/df919b1a-8c6f-4200-867a-8c618ed63beb.png,newton
train/94ee0aa5-1147-419d-b183-e7618105a468.png,newton
train/f5ce3f81-fd21-4edb-8fce-8c7892d13ab4.png,tree
train/74288793-e458-457d-ab97-7bcb00100ad7.png,sierpinski
train/10084745-4f22-4cc3-89f9-52657ae1e9b9.png,sierpinski
train/ba398140-2bb6-47ad-85ad-68a2b6e07888.png,dragon
train/4fbf1a41-30a7-4c16-9809-054e68352ed3.png,newton
train/d4afbcbd-4a1d-470b-be06-a2f8c42c979e.png,tree
train/eb74a527-69eb-4dbd-a467-d2806715ecbb.png,barnsley
train/1ccecb2b-726d-4088-a722-4449105b8d29.png,sierpinski
train/b0177207-33a2-4b67-b186-ead26bea1b7a.png,barnsley
train/b3314170-77bf-47c5-a080-eccad9908861.png,sierpinski_carpet
train/80b50dfe-6eef-46e4-b8c8-4c2d8fa16abd.png,dragon
train/dd6045ea-e353-401a-a3ca-d873860901e1.png,barnsley
train/1dbd56a1-6680-403e-a1db-f94b478ad326.png,koch
train/484c24ce-4eaf-4764-9875-faeea89bac46.png,koch
train/a4875b83-55b2-440a-bde0-5b791db40ec7.png,dragon
train/b10a7ab6-a46f-43c8-9e3a-bd482a1b6423.png,sierpinski_carpet
train/a76cfb1a-86c0-4626-86bc-554b27983860.png,mandelbrot
train/539ca8a7-ae76-41fd-8c16-5fdf83f3be3d.png,dragon
train/13bff925-0cad-4130-b2ed-29326f2cda00.png,newton
train/da7551b5-455e-48c5-92c1-c69ee4ab4957.png,newton
train/f26c1b83-6de4-494e-b44a-9d9d7f1e5a08.png,mandelbrot
train/8353533a-8327-4f5b-a0ac-f63329c3b8a4.png,tree
train/78886b6d-ee44-474a-a4bf-fad1cab2c846.png,mandelbrot
train/651f9e97-db52-4c0f-b32a-ef77dfa394b2.png,koch
train/1c60e1c9-2425-46f1-93b7-95d50a0a74b0.png,koch
train/d4249e8a-867d-4725-9910-1e43575364ec.png,sierpinski_carpet
train/6c3a50bc-5fe8-41be-aa00-af068c39bed6.png,newton
train/15c48b7e-1e2d-49f1-9d05-6203b525e552.png,julia
train/f4c311a6-b2ff-48f2-857d-7eb38453a428.png,sierpinski_carpet
train/1a6011ba-2e99-4097-81a5-0cf9d0dec462.png,tree
train/a6e3049b-33cb-4db8-8f7d-a99f8de3fe24.png,barnsley
train/fd4cef88-7ba5-4806-bf48-52265f7852cf.png,barnsley
train/11303c58-281d-4f35-a0c9-f6aeb19fdcb4.png,sierpinski
train/ab24ae16-6901-49c4-90d6-c3324bd89258.png,mandelbrot
train/4f01557f-2063-4b7f-a77b-3a777f45fba4.png,newton
train/ce1ae737-d1da-4d14-a91d-5e6ac79f17b4.png,mandelbrot
train/3f3e206e-6543-41e1-80a1-e80f43d36fa5.png,julia
train/0841325f-794d-4760-8757-2b32124f1461.png,koch
train/24495f38-176b-4afb-b98e-eee578e6c80e.png,newton
train/f990d0ed-77ab-4318-be2e-030da27d3ee6.png,dragon
train/88ff4f5a-d969-4985-a0d3-e20efb68f76a.png,dragon
train/200f6a8c-1b96-4174-b9a0-d96bb429b039.png,sierpinski_carpet
train/1b00cb15-d319-48b2-bc77-4c0b1b182c2e.png,barnsley
train/d4220b25-8cab-4f77-859f-f9e824b4b9f1.png,newton
train/d4dbfb4d-dd2b-41b0-82f7-c6aaf3ddb6a7.png,mandelbrot
train/ab5afcf4-cd30-4d1f-ba27-6de188181397.png,tree
train/3247dc0b-445d-4852-b3b7-edb1d8df646b.png,mandelbrot
train/b2352382-fafd-4873-944d-047a838cfcb2.png,koch
train/f720861b-bf3e-4db4-986a-f46fd0d772e8.png,tree
train/f828467a-d527-4cd6-b7ea-4a38872ca19a.png,tree
train/e1c6ce70-da78-4dc6-bcc2-0a2e31e71372.png,julia
train/6ea97756-f134-4fd8-aeed-da629d914262.png,sierpinski
train/36d12ee1-b084-4ea6-ae86-11d5f99c03f1.png,mandelbrot
train/41168755-5e95-4d36-9d83-0ff78a61dac4.png,barnsley
train/88984030-2269-46c2-aac2-4b53c2451539.png,tree
train/a4f04c97-d108-4b62-bf57-25a0f2b1c37b.png,dragon
train/897c0d0e-7355-4e17-9a50-f98d57f9dfca.png,tree
train/889b144b-c427-45c7-b408-aee1a1b344b2.png,sierpinski
train/d4d227d2-f016-4c86-838c-155e1b96d3bf.png,barnsley
train/bf1c0292-3344-41d3-891c-3c381f89fca2.png,sierpinski_carpet
train/d33767bb-4442-4016-a022-4234f7013dad.png,tree
train/5d85469c-af19-45c9-baed-eeef5cb4efb9.png,sierpinski
train/dd57c30e-5be2-473d-84a9-a0049389eeb1.png,sierpinski_carpet
train/bb7daae3-acba-45c0-a4cb-2f7bde297bc9.png,sierpinski_carpet
train/e3cfb844-3ff2-4f08-a114-e63c33b2c2c8.png,dragon
train/c76ba5af-88aa-43fe-93c1-fbac453b3f81.png,newton
